flutter: 2025-06-17T09:50:47.521748,5281.882,3902.33
flutter: 2025-06-17T09:50:48.520808,5315.694,4937.55
flutter: 2025-06-17T09:50:49.521533,5705.952,3886.26
flutter: 2025-06-17T09:50:50.521372,5841.909,3880.70
flutter: 2025-06-17T09:50:51.521577,6309.422,6267.21
flutter: 2025-06-17T09:50:52.521463,6617.216,4510.00
flutter: 2025-06-17T09:50:53.521247,7041.876,4546.02
flutter: 2025-06-17T09:50:54.521551,7336.505,4521.85
flutter: 2025-06-17T09:50:55.520393,7345.723,4758.46
flutter: 2025-06-17T09:50:56.519148,7753.545,6795.19
flutter: 2025-06-17T09:50:57.521960,8531.994,7059.11
flutter: 2025-06-17T09:50:58.521845,8713.025,4317.73
flutter: 2025-06-17T09:50:59.521334,8714.033,6163.35
flutter: 2025-06-17T09:51:00.521451,9201.096,5181.87
flutter: 2025-06-17T09:51:01.520416,9200.368,5997.65
flutter: 2025-06-17T09:51:02.520702,9638.493,5607.07
flutter: 2025-06-17T09:51:03.520275,9967.255,5984.82
flutter: 2025-06-17T09:51:04.520648,10428.301,10104.34
flutter: 2025-06-17T09:51:05.521224,11191.741,8993.55
flutter: 2025-06-17T09:51:06.520864,11455.382,4467.28
flutter: 2025-06-17T09:51:07.522832,11459.302,4893.39
flutter: 2025-06-17T09:51:08.522019,11542.998,8513.03
flutter: 2025-06-17T09:51:09.521333,12659.184,11983.15
flutter: 2025-06-17T09:51:10.520258,13575.418,9400.19
flutter: 2025-06-17T09:51:11.520635,14002.501,7594.81
flutter: 2025-06-17T09:51:12.520964,14002.501,7089.43
flutter: 2025-06-17T09:51:13.520365,14777.556,9353.72
flutter: 2025-06-17T09:51:14.520799,14777.556,5726.49
flutter: 2025-06-17T09:51:15.520599,15592.97,14906.16
flutter: 2025-06-17T09:51:16.521438,16336.655,8005.43
flutter: 2025-06-17T09:51:17.520965,16593.039,13575.14
flutter: 2025-06-17T09:51:18.520535,17247.301,8296.54
flutter: 2025-06-17T09:51:19.518840,18479.329,15701.10
flutter: 2025-06-17T09:51:20.521244,19820.522,11922.12
flutter: 2025-06-17T09:51:21.523491,19826.514,7407.93
flutter: 2025-06-17T09:51:22.525906,19829.482,7540.30
flutter: 2025-06-17T09:51:23.525311,20132.184,8282.35
flutter: 2025-06-17T09:51:24.520976,20448.956,10740.70
flutter: 2025-06-17T09:51:25.521394,20452.436,9783.30
flutter: 2025-06-17T09:51:26.520211,21731.641,17505.86
flutter: 2025-06-17T09:51:27.520860,23117.979,11197.38
flutter: 2025-06-17T09:51:28.520926,23117.979,5889.09
flutter: 2025-06-17T09:51:29.520459,23632.083,16273.74
flutter: 2025-06-17T09:51:30.520597,24380.388,6228.36
flutter: 2025-06-17T09:51:31.520616,24391.98,7478.76
flutter: 2025-06-17T09:51:32.520404,24390.028,8739.24
flutter: 2025-06-17T09:51:33.520881,24389.012,8250.83
flutter: 2025-06-17T09:51:34.523210,24389.372,9791.24
flutter: 2025-06-17T09:51:35.521339,25726.7,16737.36
flutter: 2025-06-17T09:51:36.522263,26332.266,16413.99
flutter: 2025-06-17T09:51:37.522281,26748.774,8058.35
flutter: 2025-06-17T09:51:38.521932,26753.974,17086.56
flutter: 2025-06-17T09:51:39.520933,27800.218,9439.81
flutter: 2025-06-17T09:51:40.517376,28025.837,12211.96
flutter: 2025-06-17T09:51:41.521950,28227.521,14053.06
flutter: 2025-06-17T09:51:42.520881,8160.859,10893.20
flutter: 2025-06-17T09:51:43.521093,9381.365,6410.98
flutter: 2025-06-17T09:51:44.521172,9390.258,5633.45
flutter: 2025-06-17T09:51:45.522184,9407.505,9389.23
flutter: 2025-06-17T09:51:46.523471,9438.41,6040.72
flutter: 2025-06-17T09:51:47.522996,9440.389,5099.73
flutter: 2025-06-17T09:51:48.521977,9442.578,5755.13
flutter: 2025-06-17T09:51:49.519759,9456.91,6070.45
flutter: 2025-06-17T09:51:50.520520,9478.141,9234.06
flutter: 2025-06-17T09:51:51.520553,9506.019,5084.96
flutter: 2025-06-17T09:51:52.520014,9512.154,7914.31
flutter: 2025-06-17T09:51:53.521584,9541.548,5607.57
flutter: 2025-06-17T09:51:54.520073,9546.277,9913.99
flutter: 2025-06-17T09:51:55.524649,9593.846,10281.54
flutter: 2025-06-17T09:51:56.520775,9977.841,3982.09
flutter: 2025-06-17T09:51:57.520997,9976.097,6723.69
flutter: 2025-06-17T09:51:58.519229,10606.714,8652.71
flutter: 2025-06-17T09:51:59.520177,11375.664,6968.91
flutter: 2025-06-17T09:52:00.520378,12007.159,8327.38
flutter: 2025-06-17T09:52:01.522715,12867.84,12011.14
flutter: 2025-06-17T09:52:02.519065,13797.104,10840.26
flutter: 2025-06-17T09:52:03.546949,14912.203,9923.26
flutter: 2025-06-17T09:52:04.520907,14915.251,9440.56
flutter: 2025-06-17T09:52:05.522026,15981.085,12510.32
flutter: 2025-06-17T09:52:06.522010,17529.723,15569.73
flutter: 2025-06-17T09:52:07.519890,18572.722,11147.90
flutter: 2025-06-17T09:52:08.521198,18578.37,9921.51
flutter: 2025-06-17T09:52:09.521507,20056.991,17032.74
flutter: 2025-06-17T09:52:10.521194,21502.406,15413.67
flutter: 2025-06-17T09:52:11.519918,23049.997,15327.27
flutter: 2025-06-17T09:52:12.520385,24630.43,17512.94
flutter: 2025-06-17T09:52:13.520218,25642.158,14960.90
flutter: 2025-06-17T09:52:14.520289,25646.67,14767.04
flutter: 2025-06-17T09:52:15.520855,27511.317,17322.84
flutter: 2025-06-17T09:52:16.521479,29256.914,23160.84
flutter: 2025-06-17T09:52:17.519148,31360.392,19626.01
flutter: 2025-06-17T09:52:18.519486,32999.378,22203.44
flutter: 2025-06-17T09:52:19.520008,35105.101,26342.39
flutter: 2025-06-17T09:52:20.519447,37060.784,25741.33
flutter: 2025-06-17T09:52:21.520289,39463.247,27783.82
flutter: 2025-06-17T09:52:22.519811,40703.012,29396.31
flutter: 2025-06-17T09:52:23.518267,42635.583,30999.11
flutter: 2025-06-17T09:52:24.518469,46044.108,32922.87
flutter: 2025-06-17T09:52:25.519970,48563.297,31783.54
flutter: 2025-06-17T09:52:26.519088,52484.059,39165.21
flutter: 2025-06-17T09:52:27.518713,57204.158,38050.98
flutter: 2025-06-17T09:52:28.518468,59238.866,34235.04
flutter: 2025-06-17T09:52:29.518149,62503.228,43540.61
flutter: 2025-06-17T09:52:30.517942,67034.07,40918.62
flutter: 2025-06-17T09:52:31.521104,68053.054,32194.21
flutter: 2025-06-17T09:52:32.519665,30751.351,23331.48
flutter: 2025-06-17T09:52:33.521440,31261.251,12246.99
flutter: 2025-06-17T09:52:34.520993,31266.661,14234.47
flutter: 2025-06-17T09:52:35.519446,31271.141,13114.13
flutter: 2025-06-17T09:52:36.520105,30681.498,17460.66
flutter: 2025-06-17T09:52:37.521133,30681.498,11741.31
flutter: 2025-06-17T09:52:38.520318,31291.36,11576.45
flutter: 2025-06-17T09:52:39.522166,31291.07,22890.03
flutter: 2025-06-17T09:52:40.522655,31318.647,20661.55
flutter: 2025-06-17T09:52:41.518909,31334.187,18223.79
flutter: 2025-06-17T09:52:42.519048,31350.724,14991.07
flutter: 2025-06-17T09:52:43.519334,31362.811,16440.55
flutter: 2025-06-17T09:52:44.519187,31362.452,22129.82
flutter: 2025-06-17T09:52:45.519660,31394.713,24358.47
flutter: 2025-06-17T09:52:46.517250,31420.589,18674.83
flutter: 2025-06-17T09:52:47.519762,31420.589,12671.80
flutter: 2025-06-17T09:52:48.520414,31434.542,19376.82
flutter: 2025-06-17T09:52:49.520198,31444.132,18083.68
flutter: 2025-06-17T09:52:50.519636,30990.29,25679.01
flutter: 2025-06-17T09:52:51.520222,31488.796,19655.74
flutter: 2025-06-17T09:52:52.518107,31509.574,18664.65
flutter: 2025-06-17T09:52:53.518877,31529.073,22866.85
flutter: 2025-06-17T09:52:54.518623,31554.694,25241.67
flutter: 2025-06-17T09:52:55.520108,31576.711,19587.40
flutter: 2025-06-17T09:52:56.519873,31193.658,19312.29
flutter: 2025-06-17T09:52:57.518750,31610.158,15958.43
flutter: 2025-06-17T09:52:58.519196,31624.664,16838.81
flutter: 2025-06-17T09:52:59.520138,31626.228,17993.11
flutter: 2025-06-17T09:53:00.519451,31636.444,26465.47
flutter: 2025-06-17T09:53:01.519508,31676.393,20175.63
flutter: 2025-06-17T09:53:02.520349,31692.458,19055.47
flutter: 2025-06-17T09:53:03.519604,31703.505,16855.60
flutter: 2025-06-17T09:53:04.520857,31718.273,11964.74
flutter: 2025-06-17T09:53:05.520286,31720.7,13818.38
flutter: 2025-06-17T09:53:06.518906,31722.66,14671.18
flutter: 2025-06-17T09:53:07.521898,31723.309,15110.55
flutter: 2025-06-17T09:53:08.524514,31731.981,13616.12
flutter: 2025-06-17T09:53:09.520250,31733.49,14508.30
flutter: 2025-06-17T09:53:10.519800,31744.153,21115.56
flutter: 2025-06-17T09:53:11.519258,31750.539,22851.10
flutter: 2025-06-17T09:53:12.519459,31483.159,18585.51
flutter: 2025-06-17T09:53:13.520167,31791.638,17021.65
flutter: 2025-06-17T09:53:14.519082,31801.705,21055.11
flutter: 2025-06-17T09:53:15.518639,31821.723,18353.29
flutter: 2025-06-17T09:53:16.520011,31835.177,23774.14
flutter: 2025-06-17T09:53:17.520127,31855.985,14042.88
flutter: 2025-06-17T09:53:18.517671,31860.249,13451.53
flutter: 2025-06-17T09:53:19.518981,31856.801,16455.98
flutter: 2025-06-17T09:53:20.518191,31856.961,14253.27
flutter: 2025-06-17T09:53:21.518260,31864.563,11334.43
flutter: 2025-06-17T09:53:22.519855,31869.313,11946.85
flutter: 2025-06-17T09:53:23.521480,31869.313,14239.26
flutter: 2025-06-17T09:53:24.522597,31866.948,18600.91
flutter: 2025-06-17T09:53:25.520715,31866.948,7422.16
flutter: 2025-06-17T09:53:26.518847,31894.795,16703.18
flutter: 2025-06-17T09:53:27.518610,31899.756,14049.24
flutter: 2025-06-17T09:53:28.519618,31905.113,9638.02
flutter: 2025-06-17T09:53:29.520708,31905.113,10785.38
flutter: 2025-06-17T09:53:30.529565,31908.57,18428.04
flutter: 2025-06-17T09:53:31.523335,31920.048,24926.27
flutter: 2025-06-17T09:53:32.519756,31944.894,6897.87
flutter: 2025-06-17T09:53:33.521621,31955.387,13831.95
flutter: 2025-06-17T09:53:34.520790,31957.619,10711.03
flutter: 2025-06-17T09:53:35.518285,31951.745,23692.50
flutter: 2025-06-17T09:53:36.518749,31964.595,13154.95
flutter: 2025-06-17T09:53:37.518857,31977.614,17405.50
flutter: 2025-06-17T09:53:38.519412,31982.24,27424.34
flutter: 2025-06-17T09:53:39.519564,32014.184,13994.37
flutter: 2025-06-17T09:53:40.519595,32025.782,17157.06
flutter: 2025-06-17T09:53:41.519409,32030.508,10951.46
flutter: 2025-06-17T09:53:42.519371,12277.046,14544.24
flutter: 2025-06-17T09:53:43.518683,13128.463,5805.87
flutter: 2025-06-17T09:53:44.516684,13138.631,10611.12
flutter: 2025-06-17T09:53:45.520007,13168.943,8828.04
flutter: 2025-06-17T09:53:46.519882,13175.518,7036.65
flutter: 2025-06-17T09:53:47.518599,13176.062,6056.35
flutter: 2025-06-17T09:53:48.520407,13183.503,11800.90
flutter: 2025-06-17T09:53:49.520042,13209.872,11425.60
flutter: 2025-06-17T09:53:50.519194,13234.441,10104.82
flutter: 2025-06-17T09:53:51.519302,13269.742,9573.32
flutter: 2025-06-17T09:53:52.517259,13276.58,6189.29
flutter: 2025-06-17T09:53:53.522862,13285.652,12300.46
flutter: 2025-06-17T09:53:54.520673,13326.029,8969.04
flutter: 2025-06-17T09:53:55.521051,13326.029,4710.08
flutter: 2025-06-17T09:53:56.519945,13338.662,11064.72
flutter: 2025-06-17T09:53:57.519350,13359.084,8962.20
flutter: 2025-06-17T09:53:58.520950,13379.202,10090.10
flutter: 2025-06-17T09:53:59.522130,13391.548,10643.06
flutter: 2025-06-17T09:54:00.519812,13426.194,9160.76
flutter: 2025-06-17T09:54:01.519092,13426.194,6851.62
flutter: 2025-06-17T09:54:02.519243,13442.66,10395.28
flutter: 2025-06-17T09:54:03.519593,13460.912,12006.28
flutter: 2025-06-17T09:54:04.519569,13489.76,9699.75
flutter: 2025-06-17T09:54:05.520111,13506.07,8510.70
flutter: 2025-06-17T09:54:06.517527,13511.719,8982.20
flutter: 2025-06-17T09:54:07.516963,13529.824,9677.91
flutter: 2025-06-17T09:54:08.518696,13542.763,10116.27
flutter: 2025-06-17T09:54:09.520243,13572.185,11575.49
flutter: 2025-06-17T09:54:10.519557,13586.109,4702.45
flutter: 2025-06-17T09:54:11.519365,13586.109,8180.26
flutter: 2025-06-17T09:54:12.519883,13609.813,11885.96
flutter: 2025-06-17T09:54:13.518825,13619.528,6347.14
flutter: 2025-06-17T09:54:14.516046,13623.648,8823.68
flutter: 2025-06-17T09:54:15.520224,13651.892,8815.29
flutter: 2025-06-17T09:54:16.520252,13657.308,5235.03
flutter: 2025-06-17T09:54:17.519931,13660.218,11995.60
flutter: 2025-06-17T09:54:18.520206,13676.912,6139.79
flutter: 2025-06-17T09:54:19.519828,13691.289,10817.44
flutter: 2025-06-17T09:54:20.520395,13717.609,10202.37
flutter: 2025-06-17T09:54:21.519740,13737.678,2702.80
flutter: 2025-06-17T09:54:22.518772,13739.578,10492.66
flutter: 2025-06-17T09:54:23.518700,13752.669,5713.50
flutter: 2025-06-17T09:54:24.520651,13762.685,10584.19
flutter: 2025-06-17T09:54:25.520166,13775.39,3256.62
flutter: 2025-06-17T09:54:26.519073,13775.39,7649.04
flutter: 2025-06-17T09:54:27.519146,13792.607,6692.94
flutter: 2025-06-17T09:54:28.519084,13802.391,3812.19
flutter: 2025-06-17T09:54:29.524229,13802.519,9460.42
flutter: 2025-06-17T09:54:30.518870,13824.946,9430.13
flutter: 2025-06-17T09:54:31.517629,13824.946,6357.66
flutter: 2025-06-17T09:54:32.518450,13840.164,12835.19
flutter: 2025-06-17T09:54:33.519547,13866.475,7496.93
flutter: 2025-06-17T09:54:34.518813,13869.779,7355.10
flutter: 2025-06-17T09:54:35.520138,13879.736,9688.46
flutter: 2025-06-17T09:54:36.520552,13885.698,6129.30
flutter: 2025-06-17T09:54:37.526820,13892.041,11961.49
flutter: 2025-06-17T09:54:38.521173,13906.655,5107.34
flutter: 2025-06-17T09:54:39.519464,13915.764,8739.38
flutter: 2025-06-17T09:54:40.518577,13922.46,7704.67
flutter: 2025-06-17T09:54:41.516392,13937.33,11809.47
flutter: 2025-06-17T09:54:42.519518,13975.518,10244.75
flutter: 2025-06-17T09:54:43.519270,13985.862,3309.07
flutter: 2025-06-17T09:54:44.523943,13989.606,8249.86
flutter: 2025-06-17T09:54:45.522341,14006.511,13070.77
flutter: 2025-06-17T09:54:46.519951,14027.969,5972.47
flutter: 2025-06-17T09:54:47.522438,14040.001,5312.26
flutter: 2025-06-17T09:54:48.521559,14040.721,9195.31
flutter: 2025-06-17T09:54:49.520743,14051.538,5493.61
flutter: 2025-06-17T09:54:50.520473,14051.538,9052.87
flutter: 2025-06-17T09:54:51.519201,14067.298,6696.88
flutter: 2025-06-17T09:54:52.519741,14070.922,6044.39
flutter: 2025-06-17T09:54:53.517568,14072.574,10457.65
flutter: 2025-06-17T09:54:54.519849,14741.202,9059.09
flutter: 2025-06-17T09:54:55.519315,14750.89,4232.94
flutter: 2025-06-17T09:54:56.521565,14752.874,4935.34
flutter: 2025-06-17T09:54:57.518712,14752.874,6103.62
flutter: 2025-06-17T09:54:58.530237,14752.874,6583.85
flutter: 2025-06-17T09:54:59.519843,14975.369,9703.02
flutter: 2025-06-17T09:55:00.519242,15325.367,4573.06
flutter: 2025-06-17T09:55:01.518492,15447.285,6911.37
flutter: 2025-06-17T09:55:02.519163,15449.125,7279.32
flutter: 2025-06-17T09:55:03.518369,15568.088,8277.38
flutter: 2025-06-17T09:55:04.519711,15808.708,7376.11
flutter: 2025-06-17T09:55:05.519197,15808.708,5934.17
flutter: 2025-06-17T09:55:06.517341,15808.708,7906.41
flutter: 2025-06-17T09:55:07.518408,16682.188,10526.81
flutter: 2025-06-17T09:55:08.520409,16819.367,3910.24
flutter: 2025-06-17T09:55:09.520648,16822.223,8317.19
flutter: 2025-06-17T09:55:10.520041,16946.617,8023.88
flutter: 2025-06-17T09:55:11.518185,17078.512,5049.41
flutter: 2025-06-17T09:55:12.519958,17474.344,10159.31
