flutter: 2025-06-19T02:04:40.880863,11802.201,8580.69
flutter: 2025-06-19T02:04:41.879856,502.507,3465.85
flutter: 2025-06-19T02:04:42.880732,488.752,1717.42
flutter: 2025-06-19T02:04:43.881424,488.752,3595.17
flutter: 2025-06-19T02:04:44.882864,488.752,3433.94
flutter: 2025-06-19T02:04:45.880194,488.752,2338.59
flutter: 2025-06-19T02:04:46.879460,488.752,1068.86
flutter: 2025-06-19T02:04:47.881151,488.752,992.04
flutter: 2025-06-19T02:04:48.880517,488.752,474.99
flutter: 2025-06-19T02:04:49.881877,488.752,518.31
flutter: 2025-06-19T02:04:50.881476,982.632,429.09
flutter: 2025-06-19T02:04:51.880117,982.568,678.29
flutter: 2025-06-19T02:04:52.880899,982.568,703.30
flutter: 2025-06-19T02:04:53.881854,982.368,816.33
flutter: 2025-06-19T02:04:54.881543,982.112,691.61
flutter: 2025-06-19T02:04:55.880377,982.312,944.89
flutter: 2025-06-19T02:04:56.882543,981.944,660.37
flutter: 2025-06-19T02:04:57.880235,982.528,917.02
flutter: 2025-06-19T02:04:58.886527,2020.444,781.16
flutter: 2025-06-19T02:04:59.880298,2643.532,1628.45
flutter: 2025-06-19T02:05:00.880958,4508.204,2495.26
flutter: 2025-06-19T02:05:01.879392,7657.985,4212.24
flutter: 2025-06-19T02:05:02.878182,11896.049,7208.06
flutter: 2025-06-19T02:05:03.880345,12751.114,9574.56
flutter: 2025-06-19T02:05:04.879008,13032.764,8408.45
flutter: 2025-06-19T02:05:05.878662,13442.933,9197.70
flutter: 2025-06-19T02:05:06.879665,14298.868,9693.93
flutter: 2025-06-19T02:05:07.878916,14894.281,9071.96
flutter: 2025-06-19T02:05:08.879135,15480.895,9954.99
flutter: 2025-06-19T02:05:09.879575,16090.944,12195.33
flutter: 2025-06-19T02:05:10.880668,16594.339,8840.00
flutter: 2025-06-19T02:05:11.879406,16731.01,9110.31
flutter: 2025-06-19T02:05:12.879836,17249.579,9379.90
flutter: 2025-06-19T02:05:13.878853,17252.539,8775.94
flutter: 2025-06-19T02:05:14.879170,18208.611,12240.30
flutter: 2025-06-19T02:05:15.878441,18492.822,6195.15
flutter: 2025-06-19T02:05:16.878808,19211.44,14593.38
flutter: 2025-06-19T02:05:17.880556,20590.439,15245.98
flutter: 2025-06-19T02:05:18.879568,21910.782,13014.96
flutter: 2025-06-19T02:05:19.880509,21910.782,7396.94
flutter: 2025-06-19T02:05:20.879880,22425.638,16125.80
flutter: 2025-06-19T02:05:21.878084,16295.704,15043.40
flutter: 2025-06-19T02:05:22.880194,16302.472,8104.79
flutter: 2025-06-19T02:05:23.880167,16312.624,6570.95
flutter: 2025-06-19T02:05:24.879423,16321.286,14448.79
flutter: 2025-06-19T02:05:25.879650,16360.91,12187.82
flutter: 2025-06-19T02:05:26.879640,16382.267,11806.20
flutter: 2025-06-19T02:05:27.878598,16404.396,11066.31
flutter: 2025-06-19T02:05:28.878628,16433.677,12558.69
flutter: 2025-06-19T02:05:29.880269,16449.035,10489.01
flutter: 2025-06-19T02:05:30.878579,16465.663,10785.49
flutter: 2025-06-19T02:05:31.879023,16480.363,11398.72
flutter: 2025-06-19T02:05:32.879565,16503.977,13007.26
flutter: 2025-06-19T02:05:33.878708,16532.716,11602.02
flutter: 2025-06-19T02:05:34.878932,15832.744,11252.81
flutter: 2025-06-19T02:05:35.880961,16567.119,11451.25
flutter: 2025-06-19T02:05:36.879822,16592.133,12188.15
flutter: 2025-06-19T02:05:37.879291,16624.569,10626.27
flutter: 2025-06-19T02:05:38.880390,16635.775,11370.00
flutter: 2025-06-19T02:05:39.879117,16658.584,12986.79
flutter: 2025-06-19T02:05:40.880827,16689.517,9550.63
flutter: 2025-06-19T02:05:41.880362,16689.517,7279.66
flutter: 2025-06-19T02:05:42.878587,16700.425,16491.94
flutter: 2025-06-19T02:05:43.878018,16742.2,12528.00
flutter: 2025-06-19T02:05:44.878725,16751.178,8852.87
flutter: 2025-06-19T02:05:45.880755,16755.994,8296.82
flutter: 2025-06-19T02:05:46.882830,16758.689,8673.12
flutter: 2025-06-19T02:05:47.879722,16760.417,6673.56
flutter: 2025-06-19T02:05:48.878445,16764.161,6673.60
flutter: 2025-06-19T02:05:49.879643,16761.941,9700.52
flutter: 2025-06-19T02:05:50.880158,16775.118,11765.32
flutter: 2025-06-19T02:05:51.879175,16792.432,9495.00
flutter: 2025-06-19T02:05:52.879817,16808.395,13026.80
flutter: 2025-06-19T02:05:53.879730,16825.145,12360.70
flutter: 2025-06-19T02:05:54.879775,16840.465,8084.31
flutter: 2025-06-19T02:05:55.879885,16843.332,9944.30
flutter: 2025-06-19T02:05:56.880635,16854.99,9328.46
flutter: 2025-06-19T02:05:57.880338,16858.606,9186.24
flutter: 2025-06-19T02:05:58.879722,16859.478,8025.77
flutter: 2025-06-19T02:05:59.879616,16872.645,13437.89
flutter: 2025-06-19T02:06:00.879396,16881.981,5938.79
